20000	0.0010911	1.80333e-05	10
40000	0.00262737	0.000689934	10
60000	0.00738631	0.000231116	10
80000	0.00985255	0.00191226	10
100000	0.0100873	0.00305204	10
120000	0.0128397	0.00460859	10
140000	0.00883015	7.83754e-05	10
160000	0.0102606	0.000152987	10
180000	0.0170068	0.00708531	10
200000	0.0187991	0.00723613	10
