20000	0.0002203	4.61062e-05	10
40000	0.000434986	1.95861e-05	10
60000	0.00148231	0.00255494	10
80000	0.000946571	6.22697e-05	10
100000	0.00116572	4.85203e-05	10
120000	0.00144573	3.96781e-05	10
140000	0.00182216	7.43146e-05	10
160000	0.00209265	5.35812e-05	10
180000	0.00233252	9.48354e-05	10
200000	0.00259464	6.03748e-05	10
