20000	9.9907e-06	9.30881e-07	10
40000	1.93799e-05	2.07335e-08	10
60000	2.9067e-05	9.91968e-08	10
80000	3.8708e-05	1.7127e-08	10
100000	4.83867e-05	2.02048e-08	10
120000	6.00276e-05	2.8182e-06	10
140000	0.000374304	0.000961055	10
160000	7.87138e-05	2.84457e-06	10
180000	9.00216e-05	4.24016e-06	10
200000	9.88837e-05	2.61566e-06	10
