20000	0.000684747	2.13111e-05	10
40000	0.00153862	6.07865e-05	10
60000	0.00234999	5.30842e-05	10
80000	0.00323797	9.84919e-05	10
100000	0.00417206	7.95955e-05	10
120000	0.00526975	0.000110631	10
140000	0.00610413	0.000222698	10
160000	0.00729203	0.000481835	10
180000	0.00812948	0.000930947	10
200000	0.00881453	0.000303853	10
