20000	0.00109102	3.06487e-05	10
40000	0.00253244	0.000209169	10
60000	0.00331458	0.000299852	10
80000	0.0040815	0.000143366	10
100000	0.00523544	0.000338793	10
120000	0.00646116	0.000421969	10
140000	0.00758438	0.000215129	10
160000	0.00947806	0.000317442	10
180000	0.0119338	0.00104053	10
200000	0.0114183	0.00064439	10
