20000	0.000174192	4.41182e-06	10
40000	0.000441349	0.000121277	10
60000	0.000567182	1.5565e-05	10
80000	0.00221066	0.000129925	10
100000	0.00183254	9.04508e-05	10
120000	0.00359754	0.000155735	10
140000	0.00538267	0.000507133	10
160000	0.00446357	0.000233212	10
180000	0.00460817	0.000209946	10
200000	0.00532406	0.000164096	10
