20000	0.00116945	0.000285995	10
40000	0.0022045	0.000152418	10
60000	0.00373285	0.000631394	10
80000	0.00456576	0.000100228	10
100000	0.00587842	0.000241042	10
120000	0.00796015	0.00117019	10
140000	0.00904999	0.000821272	10
160000	0.00987105	0.000586345	10
180000	0.0123683	0.00101945	10
200000	0.0124449	0.000587401	10
